question_set_title,question_number,question_type,question_text,options,correct_answer,matching_pairs,labels,explanation,hint,marks,drawing_template
Scientific Investigation 9,7,mcq,What do plants produce during photosynthesis?,"[""Carbon dioxide"", ""Oxygen and glucose"", ""Nitrogen"", ""Water only""]",Oxygen and glucose,,,,,1,
Scientific Investigation 9,8,fill_blank,The movement of tectonic plates can cause _______.,,earthquakes,,,,,1,
Scientific Investigation 9,9,mcq,What causes day and night?,"[""Moon orbiting Earth"", ""Earth rotating on its axis"", ""Sun moving around Earth"", ""Clouds blocking sunlight""]",Earth rotating on its axis,,,,,1,
Scientific Investigation 9,10,mcq,At what temperature does water boil at sea level?,"[""0°C"", ""50°C"", ""100°C"", ""212°C""]",100°C,,,,,1,
Scientific Investigation 9,11,fill_blank,The Earth takes _______ days to orbit the Sun.,,365,,,,,1,
Scientific Investigation 9,12,fill_blank,The organ that pumps blood around the body is the _______.,,heart,,,,,1,
Scientific Investigation 9,13,mcq,Which gas do we breathe in?,"[""Carbon dioxide"", ""Nitrogen"", ""Oxygen"", ""Hydrogen""]",Oxygen,,,,,1,
Scientific Investigation 9,14,written,Explain how the water cycle works. Include at least 3 stages.,,"1. Evaporation: Sun heats water from oceans/lakes, turning it into water vapor. 2. Condensation: Water vapor rises, cools, and forms clouds. 3. Precipitation: Water falls as rain or snow. 4. Collection: Water returns to oceans, lakes, or groundwater.",,,,,4,
Scientific Investigation 9,15,mcq,What type of rock is formed from cooled lava?,"[""Sedimentary"", ""Metamorphic"", ""Igneous"", ""Limestone""]",Igneous,,,,,1,
Scientific Investigation 9,16,fill_blank,"When a liquid changes to a gas, it is called _______.",,evaporation,,,,,1,
Scientific Investigation 9,17,written,Why does a parachute slow down a falling object?,,"A parachute increases air resistance/drag, which opposes the force of gravity, causing the object to fall more slowly.",,,,,3,
Scientific Investigation 9,18,fill_blank,A material that does not allow electricity to pass through is called an _______.,,insulator,,,,,1,
Scientific Investigation 9,19,mcq,What force pulls objects towards the Earth?,"[""Friction"", ""Gravity"", ""Magnetism"", ""Air resistance""]",Gravity,,,,,1,
Scientific Investigation 9,20,mcq,Which is an example of a conductor of electricity?,"[""Rubber"", ""Plastic"", ""Copper"", ""Wood""]",Copper,,,,,1,
Scientific Investigation 9,21,mcq,What is the main function of the heart?,"[""Digest food"", ""Pump blood around the body"", ""Filter waste"", ""Store oxygen""]",Pump blood around the body,,,,,1,
Scientific Investigation 9,22,fill_blank,The process by which plants make food using sunlight is called _______.,,photosynthesis,,,,,1,
Scientific Investigation 9,23,fill_blank,Oxygen enters the body through the _______.,,lungs,,,,,1,
Scientific Investigation 9,24,mcq,What travels faster: sound or light?,"[""Sound"", ""Light"", ""They travel equally"", ""Neither moves""]",Light,,,,,1,
Scientific Investigation 9,25,fill_blank,The movement of tectonic plates can cause _______.,,earthquakes,,,,,1,
Scientific Investigation 9,26,mcq,What is the largest organ in the human body?,"[""Heart"", ""Brain"", ""Skin"", ""Liver""]",Skin,,,,,1,
Scientific Investigation 9,27,fill_blank,The Earth takes _______ days to orbit the Sun.,,365,,,,,1,
Scientific Investigation 9,28,mcq,What happens when ice is heated?,"[""It stays the same"", ""It melts into water"", ""It becomes gas directly"", ""It gets harder""]",It melts into water,,,,,1,
Scientific Investigation 9,29,mcq,What travels faster: sound or light?,"[""Sound"", ""Light"", ""They travel equally"", ""Neither moves""]",Light,,,,,1,
Scientific Investigation 9,30,mcq,What are the three states of matter?,"[""Hot, cold, warm"", ""Solid, liquid, gas"", ""Hard, soft, fluid"", ""Heavy, light, medium""]","Solid, liquid, gas",,,,,1,
Scientific Investigation 9,31,mcq,Which layer of Earth is the hottest?,"[""Crust"", ""Mantle"", ""Outer core"", ""Inner core""]",Inner core,,,,,1,
Scientific Investigation 9,32,mcq,What is the unit of force?,"[""Meter"", ""Newton"", ""Kilogram"", ""Joule""]",Newton,,,,,1,
Scientific Investigation 9,33,written,Describe the path of blood through the heart and lungs.,,"Deoxygenated blood enters the right atrium, moves to right ventricle, goes to lungs to get oxygen, returns to left atrium, moves to left ventricle, and is pumped to the body.",,,,,4,
Scientific Investigation 9,34,fill_blank,The chemical symbol for water is _______.,,H2O,,,,,1,
Scientific Investigation 9,35,fill_blank,The gas we breathe out is _______ dioxide.,,carbon,,,,,1,
Scientific Investigation 9,36,fill_blank,The speed of light is approximately _______ km/s.,,300000,,,,,1,
Scientific Investigation 9,37,fill_blank,The process by which plants make food using sunlight is called _______.,,photosynthesis,,,,,1,
Scientific Investigation 9,38,mcq,What is the main function of the heart?,"[""Digest food"", ""Pump blood around the body"", ""Filter waste"", ""Store oxygen""]",Pump blood around the body,,,,,1,
Scientific Investigation 9,39,mcq,Which organ is part of the digestive system?,"[""Heart"", ""Lungs"", ""Stomach"", ""Brain""]",Stomach,,,,,1,
Scientific Investigation 9,40,mcq,At what temperature does water boil at sea level?,"[""0°C"", ""50°C"", ""100°C"", ""212°C""]",100°C,,,,,1,
Scientific Investigation 9,41,written,Explain why plants are important for life on Earth. Give two reasons.,,1. Plants produce oxygen through photosynthesis which animals need to breathe. 2. Plants provide food for animals and humans in the food chain.,,,,,4,
Scientific Investigation 9,42,mcq,Which part of the plant absorbs water from the soil?,"[""Leaves"", ""Stem"", ""Roots"", ""Flowers""]",Roots,,,,,1,
Science Explorer 10,1,mcq,What do plants produce during photosynthesis?,"[""Carbon dioxide"", ""Oxygen and glucose"", ""Nitrogen"", ""Water only""]",Oxygen and glucose,,,,,1,
Science Explorer 10,2,written,Why does a parachute slow down a falling object?,,"A parachute increases air resistance/drag, which opposes the force of gravity, causing the object to fall more slowly.",,,,,3,
Science Explorer 10,3,mcq,What is the unit of force?,"[""Meter"", ""Newton"", ""Kilogram"", ""Joule""]",Newton,,,,,1,
Science Explorer 10,4,mcq,What is the main function of the heart?,"[""Digest food"", ""Pump blood around the body"", ""Filter waste"", ""Store oxygen""]",Pump blood around the body,,,,,1,
Science Explorer 10,5,fill_blank,The Earth takes _______ days to orbit the Sun.,,365,,,,,1,
Science Explorer 10,6,written,Explain how the water cycle works. Include at least 3 stages.,,"1. Evaporation: Sun heats water from oceans/lakes, turning it into water vapor. 2. Condensation: Water vapor rises, cools, and forms clouds. 3. Precipitation: Water falls as rain or snow. 4. Collection: Water returns to oceans, lakes, or groundwater.",,,,,4,
Science Explorer 10,7,fill_blank,The movement of tectonic plates can cause _______.,,earthquakes,,,,,1,
Science Explorer 10,8,mcq,Which is an example of a conductor of electricity?,"[""Rubber"", ""Plastic"", ""Copper"", ""Wood""]",Copper,,,,,1,
Science Explorer 10,9,mcq,Which part of the plant absorbs water from the soil?,"[""Leaves"", ""Stem"", ""Roots"", ""Flowers""]",Roots,,,,,1,
Science Explorer 10,10,mcq,Which type of energy does a moving car have?,"[""Potential energy"", ""Kinetic energy"", ""Sound energy"", ""Nuclear energy""]",Kinetic energy,,,,,1,
Science Explorer 10,11,fill_blank,The chemical symbol for water is _______.,,H2O,,,,,1,
Science Explorer 10,12,written,Describe the path of blood through the heart and lungs.,,"Deoxygenated blood enters the right atrium, moves to right ventricle, goes to lungs to get oxygen, returns to left atrium, moves to left ventricle, and is pumped to the body.",,,,,4,
Science Explorer 10,13,fill_blank,The organ that pumps blood around the body is the _______.,,heart,,,,,1,
Science Explorer 10,14,mcq,What are the three states of matter?,"[""Hot, cold, warm"", ""Solid, liquid, gas"", ""Hard, soft, fluid"", ""Heavy, light, medium""]","Solid, liquid, gas",,,,,1,
Science Explorer 10,15,mcq,What is the unit of force?,"[""Meter"", ""Newton"", ""Kilogram"", ""Joule""]",Newton,,,,,1,
Science Explorer 10,16,fill_blank,"When a liquid changes to a gas, it is called _______.",,evaporation,,,,,1,
Science Explorer 10,17,mcq,What force pulls objects towards the Earth?,"[""Friction"", ""Gravity"", ""Magnetism"", ""Air resistance""]",Gravity,,,,,1,
Science Explorer 10,18,matching,Match the organ to its function,,"Heart-Pumps blood, Lungs-Gas exchange, Stomach-Digests food, Brain-Controls body","[{""left"": ""Heart"", ""right"": ""Pumps blood""}, {""left"": ""Lungs"", ""right"": ""Gas exchange""}, {""left"": ""Stomach"", ""right"": ""Digests food""}, {""left"": ""Brain"", ""right"": ""Controls body""}]",,,,4,
Science Explorer 10,19,mcq,Which layer of Earth is the hottest?,"[""Crust"", ""Mantle"", ""Outer core"", ""Inner core""]",Inner core,,,,,1,
Science Explorer 10,20,fill_blank,The process by which plants make food using sunlight is called _______.,,photosynthesis,,,,,1,
Science Explorer 10,21,mcq,What happens when ice is heated?,"[""It stays the same"", ""It melts into water"", ""It becomes gas directly"", ""It gets harder""]",It melts into water,,,,,1,
Science Explorer 10,22,mcq,What type of rock is formed from cooled lava?,"[""Sedimentary"", ""Metamorphic"", ""Igneous"", ""Limestone""]",Igneous,,,,,1,
Science Explorer 10,23,fill_blank,The speed of light is approximately _______ km/s.,,300000,,,,,1,
Science Explorer 10,24,mcq,At what temperature does water boil at sea level?,"[""0°C"", ""50°C"", ""100°C"", ""212°C""]",100°C,,,,,1,
Science Explorer 10,25,fill_blank,The movement of tectonic plates can cause _______.,,earthquakes,,,,,1,
Science Explorer 10,26,mcq,What is the largest organ in the human body?,"[""Heart"", ""Brain"", ""Skin"", ""Liver""]",Skin,,,,,1,
Science Explorer 10,27,fill_blank,A material that does not allow electricity to pass through is called an _______.,,insulator,,,,,1,
Science Explorer 10,28,matching,Match the organ to its function,,"Heart-Pumps blood, Lungs-Gas exchange, Stomach-Digests food, Brain-Controls body","[{""left"": ""Heart"", ""right"": ""Pumps blood""}, {""left"": ""Lungs"", ""right"": ""Gas exchange""}, {""left"": ""Stomach"", ""right"": ""Digests food""}, {""left"": ""Brain"", ""right"": ""Controls body""}]",,,,4,
Science Explorer 10,29,fill_blank,A material that does not allow electricity to pass through is called an _______.,,insulator,,,,,1,
Science Explorer 10,30,fill_blank,The chemical symbol for water is _______.,,H2O,,,,,1,
Science Explorer 10,31,written,Explain why plants are important for life on Earth. Give two reasons.,,1. Plants produce oxygen through photosynthesis which animals need to breathe. 2. Plants provide food for animals and humans in the food chain.,,,,,4,
Science Explorer 10,32,mcq,Which organ is part of the digestive system?,"[""Heart"", ""Lungs"", ""Stomach"", ""Brain""]",Stomach,,,,,1,
Science Explorer 10,33,fill_blank,The gas we breathe out is _______ dioxide.,,carbon,,,,,1,
Science Explorer 10,34,written,Explain how the water cycle works. Include at least 3 stages.,,"1. Evaporation: Sun heats water from oceans/lakes, turning it into water vapor. 2. Condensation: Water vapor rises, cools, and forms clouds. 3. Precipitation: Water falls as rain or snow. 4. Collection: Water returns to oceans, lakes, or groundwater.",,,,,4,
Science Explorer 10,35,mcq,What is the largest organ in the human body?,"[""Heart"", ""Brain"", ""Skin"", ""Liver""]",Skin,,,,,1,
Science Explorer 10,36,written,Explain the difference between a physical change and a chemical change. Give an example of each.,,"Physical change: substance changes form but remains the same material (e.g., ice melting to water). Chemical change: new substances are formed (e.g., burning wood produces ash and smoke).",,,,,4,
Science Explorer 10,37,written,Explain the difference between potential energy and kinetic energy. Give an example of each.,,"Potential energy is stored energy (e.g., a ball held up high). Kinetic energy is energy of motion (e.g., a rolling ball).",,,,,4,
Science Explorer 10,38,mcq,Which gas do we breathe in?,"[""Carbon dioxide"", ""Nitrogen"", ""Oxygen"", ""Hydrogen""]",Oxygen,,,,,1,
Science Explorer 10,39,mcq,Which type of energy does a moving car have?,"[""Potential energy"", ""Kinetic energy"", ""Sound energy"", ""Nuclear energy""]",Kinetic energy,,,,,1,
Science Explorer 10,40,mcq,What travels faster: sound or light?,"[""Sound"", ""Light"", ""They travel equally"", ""Neither moves""]",Light,,,,,1,
Science Explorer 10,41,fill_blank,The organ that pumps blood around the body is the _______.,,heart,,,,,1,
Science Explorer 10,42,fill_blank,Oxygen enters the body through the _______.,,lungs,,,,,1,
Science Explorer 10,43,mcq,What causes day and night?,"[""Moon orbiting Earth"", ""Earth rotating on its axis"", ""Sun moving around Earth"", ""Clouds blocking sunlight""]",Earth rotating on its axis,,,,,1,
Science Explorer 10,44,written,Explain the difference between potential energy and kinetic energy. Give an example of each.,,"Potential energy is stored energy (e.g., a ball held up high). Kinetic energy is energy of motion (e.g., a rolling ball).",,,,,4,
